Tiempo			Rojo		Infrarrojo
2.7301323413848877	60593.0	52062.0
2.7301323413848877	60584.0	52057.0
2.7301323413848877	60583.0	52080.0
2.7301323413848877	60557.0	52054.0
2.7301323413848877	60563.0	52068.0
2.7301323413848877	60571.0	52071.0
2.7301323413848877	60604.0	52086.0
2.749136209487915	60609.0	52073.0
2.749136209487915	60580.0	52052.0
2.749136209487915	60584.0	52081.0
2.749136209487915	60570.0	52074.0
2.749136209487915	60591.0	52049.0
2.749136209487915	60602.0	52057.0
2.749136209487915	60576.0	52050.0
2.749136209487915	60574.0	52079.0
2.749136209487915	60570.0	52061.0
2.749136209487915	60586.0	52080.0
2.749136209487915	60589.0	52068.0
2.749136209487915	60582.0	52088.0
2.749136209487915	60583.0	52056.0
2.749136209487915	60603.0	52060.0
2.749136209487915	60593.0	52062.0
2.749136209487915	60590.0	52059.0
2.749136209487915	60567.0	52063.0
2.749136209487915	60582.0	52067.0
2.749136209487915	60558.0	52076.0
2.749136209487915	60584.0	52023.0
2.7791433334350586	60579.0	52041.0
2.7791433334350586	60593.0	52093.0
2.7791433334350586	60572.0	52062.0
2.7791433334350586	60604.0	52056.0
2.7791433334350586	60576.0	52064.0
2.7791433334350586	60563.0	52078.0
2.7791433334350586	60562.0	52061.0
2.7791433334350586	60564.0	52069.0
2.7791433334350586	60574.0	52075.0
2.7791433334350586	60567.0	52070.0
2.7791433334350586	60566.0	52065.0
2.7791433334350586	60583.0	52060.0
2.7791433334350586	60585.0	52078.0
2.7791433334350586	60623.0	52057.0
2.7791433334350586	60578.0	52080.0
2.7791433334350586	60602.0	52079.0
2.7791433334350586	60563.0	52054.0
2.7791433334350586	60588.0	52057.0
2.7791433334350586	60563.0	52080.0
2.7791433334350586	60567.0	52077.0
2.8204500675201416	60554.0	52067.0
2.8204500675201416	60601.0	52087.0
2.8204500675201416	60555.0	52079.0
2.8204500675201416	60558.0	52078.0
2.8204500675201416	60612.0	52035.0
2.8204500675201416	60568.0	52086.0
2.8204500675201416	60568.0	52069.0
2.8204500675201416	60579.0	52067.0
2.8204500675201416	60580.0	52059.0
2.8204500675201416	60567.0	52074.0
2.8204500675201416	60612.0	52063.0
2.8204500675201416	60554.0	52078.0
2.8204500675201416	60589.0	52093.0
2.8204500675201416	60573.0	52066.0
2.8204500675201416	60586.0	52084.0
2.8204500675201416	60559.0	52089.0
2.8204500675201416	60548.0	52051.0
2.8204500675201416	60590.0	52045.0
2.8204500675201416	60588.0	52075.0
2.8204500675201416	60579.0	52063.0
2.8484561443328857	60586.0	52071.0
2.8484561443328857	60572.0	52084.0
2.8484561443328857	60576.0	52074.0
2.8484561443328857	60580.0	52080.0
2.8484561443328857	60578.0	52054.0
2.8484561443328857	60576.0	52054.0
2.8484561443328857	60594.0	52049.0
2.8484561443328857	60568.0	52048.0
2.8484561443328857	60559.0	52058.0
2.8484561443328857	60582.0	52083.0
2.8484561443328857	60568.0	52101.0
2.8484561443328857	60567.0	52055.0
2.8484561443328857	60589.0	52059.0
2.8484561443328857	60587.0	52051.0
2.8484561443328857	60573.0	52075.0
2.8484561443328857	60558.0	52081.0
2.8484561443328857	60608.0	52043.0
2.8484561443328857	60570.0	52071.0
2.8484561443328857	60589.0	52050.0
2.8484561443328857	60591.0	52056.0
2.8924667835235596	60571.0	52047.0
2.8924667835235596	60572.0	52057.0
2.8924667835235596	60578.0	52075.0
2.8924667835235596	60599.0	52063.0
2.8924667835235596	60586.0	52039.0
2.8924667835235596	60586.0	52075.0
2.8924667835235596	60579.0	52042.0
2.8924667835235596	60575.0	52054.0
